進出口別,日期,貨品號列,中文貨名,英文貨名,國家,美元(千元),重量(公噸)
出口總值(含復出口),109年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),波蘭,1675,193.221
出口總值(含復出口),109年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),法國,15876,4753.578
出口總值(含復出口),109年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),法屬玻里尼西亞,4,0.48
出口總值(含復出口),109年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),肯亞,446,39.235
出口總值(含復出口),109年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),芬蘭,561,63.374
出口總值(含復出口),109年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),阿拉伯聯合大公國,1145,317.336
出口總值(含復出口),109年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),阿根廷,1623,433.238
出口總值(含復出口),109年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),阿曼,24,2.198
出口總值(含復出口),109年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),阿爾及利亞,76,24.181
出口總值(含復出口),109年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),保加利亞,44,0.735
出口總值(含復出口),109年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),俄羅斯,1767,424.463
出口總值(含復出口),109年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),南非,3506,970.169
出口總值(含復出口),109年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),南韓,4628,149.479
出口總值(含復出口),109年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),柬埔寨,14,1.307
出口總值(含復出口),109年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),科威特,96,20.033
出口總值(含復出口),109年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),約旦,9,0.332
出口總值(含復出口),109年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),美國,147913,22198.625
出口總值(含復出口),109年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),英國,36458,9024.547
出口總值(含復出口),109年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),香港,33589,1724.524
出口總值(含復出口),109年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),哥倫比亞,721,196.612
出口總值(含復出口),109年,8507,蓄電池，包括其隔離板，不論是否長方形均在內（包括正方形）, Electric accumulators including separators therefor whether or not rectangular (including square),哥斯大黎加,5,0.103
