進出口別,日期,貨品號列,中文貨名,英文貨名,國家,美元(千元)
出口總值(含復出口),109年2月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,中國大陸,12611
出口總值(含復出口),109年2月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,巴基斯坦,41
出口總值(含復出口),109年2月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,日本,64
出口總值(含復出口),109年2月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,以色列,89
出口總值(含復出口),109年2月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,印尼,430
出口總值(含復出口),109年2月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,印度,318
出口總值(含復出口),109年2月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,希臘,312
出口總值(含復出口),109年2月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,坦尚尼亞,45
出口總值(含復出口),109年2月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,孟加拉,768
出口總值(含復出口),109年2月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,肯亞,45
出口總值(含復出口),109年2月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,阿拉伯聯合大公國,200
出口總值(含復出口),109年2月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,阿曼,32
出口總值(含復出口),109年2月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,南非,128
出口總值(含復出口),109年2月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,香港,130
出口總值(含復出口),109年2月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,泰國,645
出口總值(含復出口),109年2月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,馬來西亞,223
出口總值(含復出口),109年2月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,莫三比克,65
出口總值(含復出口),109年2月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,斐濟,18
出口總值(含復出口),109年2月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,斯里蘭卡,17
出口總值(含復出口),109年2月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,菲律賓,60
出口總值(含復出口),109年2月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,越南,1841
出口總值(含復出口),109年2月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,模里西斯,72
出口總值(含復出口),109年2月,390120,比重等於０．９４或大於０．９４之聚乙烯, Polyethylene having a specific gravity of 0.94 or more,墨西哥,321
出口總值(含復出口),109年2月,390210,聚丙烯, Polypropylene,土耳其,314
出口總值(含復出口),109年2月,390210,聚丙烯, Polypropylene,中國大陸,16826
出口總值(含復出口),109年2月,390210,聚丙烯, Polypropylene,巴西,108
出口總值(含復出口),109年2月,390210,聚丙烯, Polypropylene,巴基斯坦,372
出口總值(含復出口),109年2月,390210,聚丙烯, Polypropylene,日本,335
出口總值(含復出口),109年2月,390210,聚丙烯, Polypropylene,牙買加,24
出口總值(含復出口),109年2月,390210,聚丙烯, Polypropylene,以色列,89
出口總值(含復出口),109年2月,390210,聚丙烯, Polypropylene,加拿大,25
出口總值(含復出口),109年2月,390210,聚丙烯, Polypropylene,卡達,84
出口總值(含復出口),109年2月,390210,聚丙烯, Polypropylene,瓜地馬拉,24
出口總值(含復出口),109年2月,390210,聚丙烯, Polypropylene,印尼,1148
出口總值(含復出口),109年2月,390210,聚丙烯, Polypropylene,印度,56
出口總值(含復出口),109年2月,390210,聚丙烯, Polypropylene,沙烏地阿拉伯,24
出口總值(含復出口),109年2月,390210,聚丙烯, Polypropylene,孟加拉,2229
出口總值(含復出口),109年2月,390210,聚丙烯, Polypropylene,肯亞,209
出口總值(含復出口),109年2月,390210,聚丙烯, Polypropylene,阿根廷,28
出口總值(含復出口),109年2月,390210,聚丙烯, Polypropylene,俄羅斯,13
出口總值(含復出口),109年2月,390210,聚丙烯, Polypropylene,南非,23
出口總值(含復出口),109年2月,390210,聚丙烯, Polypropylene,南韓,7
出口總值(含復出口),109年2月,390210,聚丙烯, Polypropylene,柬埔寨,100
出口總值(含復出口),109年2月,390210,聚丙烯, Polypropylene,美國,304
出口總值(含復出口),109年2月,390210,聚丙烯, Polypropylene,香港,2670
出口總值(含復出口),109年2月,390210,聚丙烯, Polypropylene,剛果民主共和國,29
出口總值(含復出口),109年2月,390210,聚丙烯, Polypropylene,埃及,129
出口總值(含復出口),109年2月,390210,聚丙烯, Polypropylene,泰國,867
出口總值(含復出口),109年2月,390210,聚丙烯, Polypropylene,烏克蘭,154
出口總值(含復出口),109年2月,390210,聚丙烯, Polypropylene,秘魯,174
出口總值(含復出口),109年2月,390210,聚丙烯, Polypropylene,紐西蘭,540
出口總值(含復出口),109年2月,390210,聚丙烯, Polypropylene,馬來西亞,859
出口總值(含復出口),109年2月,390210,聚丙烯, Polypropylene,斯里蘭卡,89
出口總值(含復出口),109年2月,390210,聚丙烯, Polypropylene,菲律賓,556
出口總值(含復出口),109年2月,390210,聚丙烯, Polypropylene,越南,3898
出口總值(含復出口),109年2月,390210,聚丙烯, Polypropylene,新加坡,517
出口總值(含復出口),109年2月,390210,聚丙烯, Polypropylene,德國,65
出口總值(含復出口),109年2月,390210,聚丙烯, Polypropylene,緬甸,24
出口總值(含復出口),109年2月,390210,聚丙烯, Polypropylene,墨西哥,194
出口總值(含復出口),109年2月,390210,聚丙烯, Polypropylene,澳大利亞,4
出口總值(含復出口),109年2月,390210,聚丙烯, Polypropylene,薩爾瓦多,205
出口總值(含復出口),109年2月,750210,鎳，非合金者, Nickel not alloyed,中國大陸,176
出口總值(含復出口),109年2月,750210,鎳，非合金者, Nickel not alloyed,印尼,33
出口總值(含復出口),109年2月,750210,鎳，非合金者, Nickel not alloyed,印度,2494
出口總值(含復出口),109年2月,750210,鎳，非合金者, Nickel not alloyed,泰國,375
出口總值(含復出口),109年2月,750210,鎳，非合金者, Nickel not alloyed,菲律賓,7
出口總值(含復出口),109年2月,750210,鎳，非合金者, Nickel not alloyed,越南,98
出口總值(含復出口),109年2月,750210,鎳，非合金者, Nickel not alloyed,澳大利亞,76
出口總值(含復出口),109年2月,810520,鑌鈷及其他煉鈷之中間產品；未經塑性加工之鈷；粉, Cobalt mattes and other intermediate products of cobalt metallurgy; unwrought cobalt; powders,中國大陸,175
出口總值(含復出口),109年2月,810520,鑌鈷及其他煉鈷之中間產品；未經塑性加工之鈷；粉, Cobalt mattes and other intermediate products of cobalt metallurgy; unwrought cobalt; powders,南韓,298
出口總值(含復出口),109年2月,810520,鑌鈷及其他煉鈷之中間產品；未經塑性加工之鈷；粉, Cobalt mattes and other intermediate products of cobalt metallurgy; unwrought cobalt; powders,泰國,134
出口總值(含復出口),109年2月,850760,鋰離子蓄電池, Lithium-ion,土耳其,156
出口總值(含復出口),109年2月,850760,鋰離子蓄電池, Lithium-ion,中國大陸,2613
出口總值(含復出口),109年2月,850760,鋰離子蓄電池, Lithium-ion,丹麥,15
出口總值(含復出口),109年2月,850760,鋰離子蓄電池, Lithium-ion,巴西,36
出口總值(含復出口),109年2月,850760,鋰離子蓄電池, Lithium-ion,日本,4232
出口總值(含復出口),109年2月,850760,鋰離子蓄電池, Lithium-ion,比利時,161
出口總值(含復出口),109年2月,850760,鋰離子蓄電池, Lithium-ion,以色列,3
出口總值(含復出口),109年2月,850760,鋰離子蓄電池, Lithium-ion,加拿大,1470
出口總值(含復出口),109年2月,850760,鋰離子蓄電池, Lithium-ion,匈牙利,72
出口總值(含復出口),109年2月,850760,鋰離子蓄電池, Lithium-ion,印尼,31
出口總值(含復出口),109年2月,850760,鋰離子蓄電池, Lithium-ion,印度,51
出口總值(含復出口),109年2月,850760,鋰離子蓄電池, Lithium-ion,西班牙,156
出口總值(含復出口),109年2月,850760,鋰離子蓄電池, Lithium-ion,克羅埃西亞,6
出口總值(含復出口),109年2月,850760,鋰離子蓄電池, Lithium-ion,沙烏地阿拉伯,26
出口總值(含復出口),109年2月,850760,鋰離子蓄電池, Lithium-ion,波蘭,129
出口總值(含復出口),109年2月,850760,鋰離子蓄電池, Lithium-ion,法國,54
出口總值(含復出口),109年2月,850760,鋰離子蓄電池, Lithium-ion,阿拉伯聯合大公國,2
出口總值(含復出口),109年2月,850760,鋰離子蓄電池, Lithium-ion,俄羅斯,12
出口總值(含復出口),109年2月,850760,鋰離子蓄電池, Lithium-ion,南韓,140
出口總值(含復出口),109年2月,850760,鋰離子蓄電池, Lithium-ion,柬埔寨,6
出口總值(含復出口),109年2月,850760,鋰離子蓄電池, Lithium-ion,美國,3102
出口總值(含復出口),109年2月,850760,鋰離子蓄電池, Lithium-ion,英國,59
出口總值(含復出口),109年2月,850760,鋰離子蓄電池, Lithium-ion,香港,1934
出口總值(含復出口),109年2月,850760,鋰離子蓄電池, Lithium-ion,哥倫比亞,18
出口總值(含復出口),109年2月,850760,鋰離子蓄電池, Lithium-ion,泰國,1601
出口總值(含復出口),109年2月,850760,鋰離子蓄電池, Lithium-ion,馬來西亞,5243
出口總值(含復出口),109年2月,850760,鋰離子蓄電池, Lithium-ion,捷克,442
出口總值(含復出口),109年2月,850760,鋰離子蓄電池, Lithium-ion,荷蘭,262
出口總值(含復出口),109年2月,850760,鋰離子蓄電池, Lithium-ion,斯里蘭卡,2
出口總值(含復出口),109年2月,850760,鋰離子蓄電池, Lithium-ion,斯洛維尼亞,99
出口總值(含復出口),109年2月,850760,鋰離子蓄電池, Lithium-ion,菲律賓,1626
出口總值(含復出口),109年2月,850760,鋰離子蓄電池, Lithium-ion,越南,999
出口總值(含復出口),109年2月,850760,鋰離子蓄電池, Lithium-ion,奧地利,97
出口總值(含復出口),109年2月,850760,鋰離子蓄電池, Lithium-ion,新加坡,1556
出口總值(含復出口),109年2月,850760,鋰離子蓄電池, Lithium-ion,瑞士,752
出口總值(含復出口),109年2月,850760,鋰離子蓄電池, Lithium-ion,義大利,813
出口總值(含復出口),109年2月,850760,鋰離子蓄電池, Lithium-ion,德國,526
出口總值(含復出口),109年2月,850760,鋰離子蓄電池, Lithium-ion,澳大利亞,4
出口總值(含復出口),109年2月,850760,鋰離子蓄電池, Lithium-ion,羅馬尼亞,75
出口總值(含復出口),109年2月,850790,零件, Parts,中國大陸,290
出口總值(含復出口),109年2月,850790,零件, Parts,厄瓜多,17
出口總值(含復出口),109年2月,850790,零件, Parts,日本,0
出口總值(含復出口),109年2月,850790,零件, Parts,印尼,17
出口總值(含復出口),109年2月,850790,零件, Parts,印度,128
出口總值(含復出口),109年2月,850790,零件, Parts,西班牙,4
出口總值(含復出口),109年2月,850790,零件, Parts,美國,128
出口總值(含復出口),109年2月,850790,零件, Parts,香港,241
出口總值(含復出口),109年2月,850790,零件, Parts,馬來西亞,118
出口總值(含復出口),109年2月,850790,零件, Parts,馬爾他,9
出口總值(含復出口),109年2月,850790,零件, Parts,捷克,6
出口總值(含復出口),109年2月,850790,零件, Parts,菲律賓,18
出口總值(含復出口),109年2月,850790,零件, Parts,越南,313
出口總值(含復出口),109年2月,850790,零件, Parts,奧地利,8
出口總值(含復出口),109年2月,850790,零件, Parts,新加坡,52
出口總值(含復出口),109年2月,850790,零件, Parts,德國,7
出口總值(含復出口),109年2月,850790,零件, Parts,澳大利亞,21
出口總值(含復出口),109年3月,250410,粉狀或細片狀, In powder or in flakes,中國大陸,62
出口總值(含復出口),109年3月,250410,粉狀或細片狀, In powder or in flakes,越南,2
